ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Since_Days,age,Total_Spend,Campaign_Accepted_Count,Join_Year,Join_Month
8299,1989,PhD,Single,33996.0,0,0,2013-09-11,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,0,4345,36,71,0,2013,2013-09
6437,1985,2n Cycle,Single,41473.0,1,0,2013-06-19,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,0,4429,40,76,0,2013,2013-06
7327,1959,PhD,Married,36732.0,1,1,2013-12-29,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,0,4236,66,47,0,2013,2013-12
8143,1985,PhD,Single,37929.0,0,0,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,1,4388,40,265,2,2013,2013-07
4712,1991,2n Cycle,Married,20193.0,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,0,4632,34,82,0,2012,2012-11
1170,1975,Graduation,Married,27573.0,1,0,2013-03-25,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,0,4515,50,244,0,2013,2013-03
6347,1979,Basic,Single,15862.0,1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,4421,46,36,0,2013,2013-06
4065,1976,PhD,Married,49544.0,1,0,2013-02-12,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,0,4556,49,404,0,2013,2013-02
8230,1980,Graduation,Married,33228.0,1,0,2014-01-23,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,0,4211,45,71,0,2014,2014-01
5939,1971,Graduation,Married,38232.0,1,1,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,0,4217,54,122,0,2014,2014-01
2156,1955,PhD,Married,22554.0,1,1,2012-11-03,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,4657,70,41,0,2012,2012-11
7788,1983,PhD,Married,23536.0,1,0,2014-06-04,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,4079,42,10,0,2014,2014-06
10323,1952,Graduation,Married,49413.0,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,4301,73,304,0,2013,2013-10
7947,1969,Graduation,Married,42231.0,1,1,2014-03-25,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,0,4150,56,37,0,2014,2014-03
10790,1985,PhD,Married,18169.0,1,0,2013-02-19,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,4549,40,21,0,2013,2013-02
10398,1981,2n Cycle,Single,24336.0,1,0,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,0,4725,44,31,0,2012,2012-08
2431,1990,Graduation,Married,18222.0,0,0,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,0,4599,35,67,0,2012,2012-12
1890,1971,2n Cycle,Married,42033.0,1,1,2012-09-19,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,0,4702,54,25,0,2012,2012-09
10742,1983,PhD,Married,86580.0,0,0,2013-02-27,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,4541,42,746,1,2013,2013-02
10356,1957,PhD,Single,41437.0,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,4699,68,32,0,2012,2012-09
3565,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,4145,70,72,0,2014,2014-03
5294,1989,Graduation,Single,18358.0,1,0,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,0,4275,36,57,0,2013,2013-11
1958,1973,PhD,Married,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,0,4154,52,660,0,2014,2014-03
7349,1973,Basic,Married,9722.0,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,1,4689,52,103,0,2012,2012-10
8799,1984,PhD,Married,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,0,4333,41,153,0,2013,2013-09
1045,1965,Graduation,Married,52117.0,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,4736,60,279,0,2012,2012-08
2202,1978,Graduation,Married,41154.0,0,1,2013-04-09,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,0,4500,47,69,0,2013,2013-04
4055,1992,Basic,Single,18746.0,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,0,4085,33,64,0,2014,2014-05
7629,1977,Graduation,Married,22108.0,1,1,2014-05-08,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,0,4106,48,31,0,2014,2014-05
10640,1974,Graduation,Married,44392.0,1,1,2013-09-05,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,0,4351,51,211,0,2013,2013-09
6742,1979,Graduation,Married,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,0,4586,46,11,0,2013,2013-01
1381,1982,PhD,Single,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,1,4206,43,324,0,2014,2014-01
2634,1979,Master,Single,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,1,4126,46,69,0,2014,2014-04
10905,1955,Graduation,Married,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,4662,70,252,0,2012,2012-10
1744,1965,Basic,Single,23529.0,0,1,2013-01-07,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,0,4592,60,54,0,2013,2013-01
8605,1964,PhD,Married,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,4152,61,68,0,2014,2014-03
10304,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,4602,66,60,0,2012,2012-12
4351,1955,Graduation,Single,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,0,4482,70,55,1,2013,2013-04
10556,1959,Graduation,Married,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,0,4090,66,358,1,2014,2014-05
1064,1971,PhD,Married,42403.0,1,0,2013-12-11,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,0,4254,54,42,0,2013,2013-12
48,1964,Graduation,Married,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,0,4120,61,184,1,2014,2014-04
263,1945,PhD,Single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,1,4086,80,145,0,2014,2014-05
10250,1947,Basic,Married,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,4640,78,28,0,2012,2012-11
3878,1980,2n Cycle,Single,31859.0,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,4176,45,48,0,2014,2014-02
5092,1949,PhD,Single,51569.0,0,1,2013-02-12,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,4556,76,467,1,2013,2013-02
2154,1971,Graduation,Single,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,4605,54,44,0,2012,2012-12
5394,1979,Basic,Single,16014.0,1,1,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,4523,46,38,0,2013,2013-03
3798,1968,Graduation,Married,41120.0,1,1,2013-11-06,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,4289,57,81,0,2013,2013-11
3524,1971,Master,Single,39763.0,1,0,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,4383,54,167,0,2013,2013-08
5247,1955,PhD,Married,38725.0,1,1,2014-05-10,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,4104,70,45,0,2014,2014-05
8812,1979,2n Cycle,Single,13533.0,1,0,2013-03-10,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,4530,46,48,0,2013,2013-03
4328,1986,2n Cycle,Married,21955.0,1,0,2013-09-07,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,4349,39,55,0,2013,2013-09
10560,1980,PhD,Single,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,4067,45,20,0,2014,2014-06
8312,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,4068,64,43,0,2014,2014-06
5093,1974,PhD,Single,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,4703,51,101,0,2012,2012-09
7592,1946,PhD,Married,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,4491,79,209,0,2013,2013-04
2694,1967,Graduation,Married,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,0,4157,58,24,0,2014,2014-03
8910,1955,Graduation,Married,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,1,4662,70,252,0,2012,2012-10
7433,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,0,4723,40,165,0,2012,2012-08
164,1977,PhD,Married,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,4678,48,269,0,2012,2012-10
10477,1973,PhD,Married,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,0,4381,52,102,0,2013,2013-08
5150,1979,Basic,Single,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,0,4613,46,47,0,2012,2012-12
5283,1976,PhD,Single,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,0,4186,49,144,0,2014,2014-02
7261,1971,Graduation,Married,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,4598,54,318,0,2013,2013-01
9648,1967,Graduation,Single,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,0,4657,58,253,0,2012,2012-11
8008,1983,Graduation,Married,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,4256,42,119,0,2013,2013-12
1419,1950,Graduation,Married,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,0,4382,75,76,0,2013,2013-08
9150,1963,PhD,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,4132,62,62,0,2014,2014-04
1250,1976,Graduation,Single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,4196,49,84,0,2014,2014-02
10691,1960,Master,Married,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,4434,65,43,0,2013,2013-06
2952,1977,Master,Single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,0,4128,48,76,0,2014,2014-04
6289,1951,Master,Married,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,0,4481,74,185,0,2013,2013-04
8397,1951,Graduation,Married,44689.0,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,0,4224,74,34,1,2014,2014-01
3130,1964,Graduation,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,4444,61,44,0,2013,2013-06
5513,1966,Graduation,Married,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,0,4687,59,40,0,2012,2012-10
2549,1983,PhD,Married,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,0,4397,42,27,0,2013,2013-07
10307,1956,Graduation,Married,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,0,4356,69,525,0,2013,2013-08
8566,1961,PhD,Married,32583.0,1,1,2014-06-15,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,4068,64,9,0,2014,2014-06
5684,1971,Master,Single,44635.0,1,1,2013-10-11,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,0,4315,54,68,0,2013,2013-10
8334,1971,Master,Single,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,4322,54,131,0,2013,2013-10
78,1969,Graduation,Married,25293.0,1,0,2013-09-15,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,4341,56,37,0,2013,2013-09
5441,1965,PhD,Single,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,0,4362,60,388,0,2013,2013-08
1087,1975,Master,Married,22669.0,1,0,2013-05-22,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,1,4457,50,173,0,2013,2013-05
6859,1987,Graduation,Single,29236.0,1,0,2013-10-08,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,0,4318,38,99,0,2013,2013-10
9860,1959,Graduation,Married,44911.0,0,1,2013-03-15,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,0,4525,66,215,0,2013,2013-03
5866,1974,Graduation,Married,48186.0,1,0,2014-03-20,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,4155,51,219,0,2014,2014-03
10521,1977,Graduation,Married,54809.0,1,1,2013-09-11,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,1,4345,48,174,0,2013,2013-09
7393,1978,Graduation,Married,41580.0,1,1,2012-12-10,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,4620,47,92,0,2012,2012-12
332,1957,Graduation,Married,47743.0,0,1,2013-03-22,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,4518,68,275,1,2013,2013-03
9576,1982,PhD,Married,32313.0,1,0,2013-02-11,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,0,4557,43,159,0,2013,2013-02
7419,1968,Master,Single,27071.0,1,0,2014-04-23,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,0,4121,57,35,0,2014,2014-04
8527,1965,Master,Married,65735.0,1,1,2013-12-07,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,4258,60,395,0,2013,2013-12
10595,1990,Graduation,Married,30093.0,0,0,2013-07-08,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,0,4410,35,69,0,2013,2013-07
4609,1966,PhD,Married,57705.0,0,1,2014-01-11,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,0,4223,59,486,0,2014,2014-01
5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,0,4201,37,34,0,2014,2014-02
11148,1975,Graduation,Married,22280.0,1,0,2013-05-19,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,0,4460,50,13,0,2013,2013-05
6710,1951,Master,Single,58217.0,2,1,2012-11-17,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,0,4643,74,103,0,2012,2012-11
5316,1976,Master,Married,21024.0,0,0,2013-07-04,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,0,4414,49,84,0,2013,2013-07
10241,1975,2n Cycle,Single,11448.0,0,0,2013-12-15,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,0,4250,50,14,0,2013,2013-12
4227,1968,Master,Married,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,0,4350,57,55,0,2013,2013-09
9467,1984,Graduation,Single,34738.0,1,0,2014-05-11,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,0,4103,41,20,0,2014,2014-05
3286,1967,PhD,Single,26642.0,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,4174,58,42,0,2014,2014-03
3722,1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,0,4128,53,48,0,2014,2014-04
6715,1948,PhD,Single,60200.0,0,1,2013-01-02,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,0,4597,77,685,0,2013,2013-01
4796,1952,Graduation,Single,49638.0,0,1,2014-04-19,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,0,4125,73,39,0,2014,2014-04
9612,1987,2n Cycle,Single,23830.0,0,0,2014-02-07,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,0,4196,38,43,0,2014,2014-02
8341,1969,PhD,Married,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,1,4114,56,34,1,2014,2014-04
5180,1968,PhD,Single,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,4126,57,149,0,2014,2014-04
7679,1985,PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,0,4095,40,28,0,2014,2014-05
7505,1957,PhD,Married,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,0,4215,68,46,0,2014,2014-01
5790,1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,0,4572,40,72,0,2013,2013-01
3578,1949,Graduation,Single,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,0,4306,76,236,0,2013,2013-10
8462,1978,Basic,Married,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,4712,47,80,1,2012,2012-09
10789,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,4545,61,68,0,2013,2013-02
10779,1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,0,4131,42,49,0,2014,2014-04
2337,1971,Graduation,Single,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,0,4302,54,39,0,2013,2013-10
10951,1968,Graduation,Married,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,0,4209,57,306,1,2014,2014-01
10680,1986,Graduation,Married,33235.0,1,0,2014-02-05,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,0,4198,39,70,0,2014,2014-02
3265,1959,Graduation,Married,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,4521,66,46,0,2013,2013-03
5623,1980,Master,Married,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,0,4330,45,51,1,2013,2013-09
2326,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,4552,35,85,0,2013,2013-02
4385,1981,PhD,Single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,4448,44,47,0,2013,2013-05
2929,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,0,4548,49,137,0,2013,2013-02
10686,1965,PhD,Married,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,0,4604,60,21,0,2012,2012-12
2546,1977,2n Cycle,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,0,4061,48,70,0,2014,2014-06
3112,1977,Master,Married,22701.0,1,0,2013-09-05,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,0,4351,48,24,0,2013,2013-09
10872,1969,PhD,Married,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,0,4637,56,1182,2,2012,2012-11
5734,1974,PhD,Married,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,0,4275,51,91,0,2013,2013-11
1458,1982,Master,Married,21059.0,1,0,2014-01-07,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,4227,43,44,0,2014,2014-01
7007,1968,Master,Married,29543.0,2,0,2014-04-01,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,0,4143,57,63,0,2014,2014-04
1403,1975,2n Cycle,Married,34984.0,1,1,2012-09-06,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,0,4715,50,38,0,2012,2012-09
9291,1959,Master,Married,34242.0,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,4152,66,15,0,2014,2014-03
2478,1973,Graduation,Married,25410.0,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,0,4356,52,38,0,2013,2013-08
5138,1950,Graduation,Married,28320.0,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,4585,75,43,0,2013,2013-01
5393,1977,Graduation,Single,23763.0,1,0,2012-08-07,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,0,4745,48,42,0,2012,2012-08
5015,1976,Master,Married,34529.0,1,0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,0,4707,49,162,0,2012,2012-09
7842,1968,Graduation,Single,36065.0,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,4509,57,74,0,2013,2013-03
9955,1954,Graduation,Married,39898.0,0,1,2013-02-12,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,4556,71,134,0,2013,2013-02
6663,1940,PhD,Single,51141.0,0,0,2013-07-08,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,4410,85,157,0,2013,2013-07
5626,1964,PhD,Single,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,4272,61,463,0,2013,2013-11
8514,1976,Graduation,Married,29478.0,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,4217,49,20,0,2014,2014-01
7530,1950,PhD,Single,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,4107,75,138,0,2014,2014-05
6355,1978,Graduation,Married,44359.0,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,4066,47,45,0,2014,2014-06
3517,1952,Graduation,Single,40887.0,1,1,2013-05-06,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,4473,73,161,0,2013,2013-05
1158,1966,Graduation,Single,48877.0,0,1,2014-01-05,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,4229,59,144,0,2014,2014-01
4338,1983,Graduation,Single,39062.0,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,4150,42,44,1,2014,2014-03
2452,1971,Graduation,Married,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,4598,54,318,0,2013,2013-01
8360,1971,2n Cycle,Married,54690.0,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,4288,54,198,0,2013,2013-11
4867,1968,PhD,Single,38236.0,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,4336,57,88,0,2013,2013-09
9289,1979,Graduation,Married,36781.0,1,0,2014-04-10,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,4134,46,63,0,2014,2014-04
10913,1984,Master,Single,31385.0,1,0,2012-12-05,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,4625,41,27,1,2012,2012-12
3032,1984,Graduation,Married,24570.0,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,4541,41,193,0,2013,2013-02
8524,1974,PhD,Single,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,4703,51,101,0,2012,2012-09
4470,1962,Master,Married,58646.0,0,1,2013-06-10,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,4438,63,140,0,2013,2013-06
8619,1957,Graduation,Married,21994.0,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,4606,68,22,0,2012,2012-12
10821,1978,Graduation,Married,57113.0,1,1,2013-02-06,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,4562,47,263,0,2013,2013-02
898,1986,Graduation,Married,23477.0,1,0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,4305,39,147,0,2013,2013-10
8212,1971,Master,Married,39791.0,0,1,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,4512,54,174,0,2013,2013-03
4547,1960,Graduation,Married,13672.0,1,1,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,4492,65,25,0,2013,2013-04
5370,1973,PhD,Married,32644.0,1,0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,4583,52,413,1,2013,2013-01
4860,1970,Graduation,Single,24206.0,1,0,2013-03-08,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,4532,55,25,0,2013,2013-03
10757,1967,PhD,Single,28420.0,1,0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,4241,58,13,0,2013,2013-12
